contestID,contestName,division,name,points,problemID,startTimeSeconds,tags,type
926,VK Cup 2018 - Wild-card Round 1,12,Mobile Communications,,F,1521300900,[],PROGRAMMING
926,VK Cup 2018 - Wild-card Round 1,12,Large Bouquets,,G,1521300900,[],PROGRAMMING
926,VK Cup 2018 - Wild-card Round 1,12,Endless Roses Most Beautiful,,H,1521300900,[],PROGRAMMING
926,VK Cup 2018 - Wild-card Round 1,12,A Vital Problem,,I,1521300900,[],PROGRAMMING
926,VK Cup 2018 - Wild-card Round 1,12,Segments,,J,1521300900,[data structures],PROGRAMMING
927,VK Cup 2018 - Wild-card Round 2,12,BuberPool Taxi Optimization,,A,1524152100,[],PROGRAMMING
928,VK Cup 2018 - Квалификация 1,12,Login Verification,500,A,1519486500,[],PROGRAMMING
928,VK Cup 2018 - Квалификация 1,12,Chat,1250,B,1519486500,[],PROGRAMMING
928,VK Cup 2018 - Квалификация 1,12,Dependency management,2000,C,1519486500,[],PROGRAMMING
928,VK Cup 2018 - Квалификация 1,12,Autocompletion,2250,D,1519486500,[],PROGRAMMING
929,VK Cup 2018 - Квалификация 2,12,Прокат велосипедов,500,A,1520004900,[],PROGRAMMING
929,VK Cup 2018 - Квалификация 2,12,Места в самолёте,1000,B,1520004900,[],PROGRAMMING
929,VK Cup 2018 - Квалификация 2,12,Красивая команда,1750,C,1520004900,[combinatorics],PROGRAMMING
929,VK Cup 2018 - Квалификация 2,12,Пограничные врата,2500,D,1520004900,[],PROGRAMMING
930,"Codeforces Round #468 (Div. 1, based on Technocup 2018 Final Round)",1,Peculiar apple-tree,500,A,1520177700,[dfs and similar],PROGRAMMING
930,"Codeforces Round #468 (Div. 1, based on Technocup 2018 Final Round)",1,Game with String,1000,B,1520177700,"[implementation, probabilities, strings]",PROGRAMMING
930,"Codeforces Round #468 (Div. 1, based on Technocup 2018 Final Round)",1,Teodor is not a liar!,1500,C,1520177700,"[data structures, dp]",PROGRAMMING
930,"Codeforces Round #468 (Div. 1, based on Technocup 2018 Final Round)",1,Game with Tokens,2000,D,1520177700,"[data structures, games, implementation]",PROGRAMMING
930,"Codeforces Round #468 (Div. 1, based on Technocup 2018 Final Round)",1,Coins Exhibition,2500,E,1520177700,"[data structures, dp]",PROGRAMMING
931,"Codeforces Round #468 (Div. 2, based on Technocup 2018 Final Round)",2,Friends Meeting,500,A,1520177700,"[brute force, implementation, math]",PROGRAMMING
931,"Codeforces Round #468 (Div. 2, based on Technocup 2018 Final Round)",2,World Cup,1000,B,1520177700,[implementation],PROGRAMMING
931,"Codeforces Round #468 (Div. 2, based on Technocup 2018 Final Round)",2,Laboratory Work,1750,C,1520177700,"[implementation, math]",PROGRAMMING
931,"Codeforces Round #468 (Div. 2, based on Technocup 2018 Final Round)",2,Peculiar apple-tree,1750,D,1520177700,[dfs and similar],PROGRAMMING
931,"Codeforces Round #468 (Div. 2, based on Technocup 2018 Final Round)",2,Game with String,2500,E,1520177700,"[implementation, math, probabilities]",PROGRAMMING
931,"Codeforces Round #468 (Div. 2, based on Technocup 2018 Final Round)",2,Teodor is not a liar!,3000,F,1520177700,"[data structures, dp]",PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Palindromic Supersequence,500,A,1518705300,[constructive algorithms],PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Recursive Queries,1000,B,1518705300,"[data structures, dfs and similar]",PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Permutation Cycle,1500,C,1518705300,"[brute force, constructive algorithms]",PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Tree,2000,D,1518705300,"[binary search, dp, trees]",PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Team Work,2500,E,1518705300,"[combinatorics, dp]",PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Escape Through Leaf,2500,F,1518705300,"[data structures, dp, geometry]",PROGRAMMING
932,"ICM Technex 2018 and Codeforces Round #463 (Div. 1 + Div. 2, combined)",12,Palindrome Partition,3000,G,1518705300,"[dp, strings]",PROGRAMMING
933,Codeforces Round #462 (Div. 1),1,A Twisty Movement,500,A,1518609900,"[data structures, dp]",PROGRAMMING
933,Codeforces Round #462 (Div. 1),1,A Determined Cleanup,750,B,1518609900,[math],PROGRAMMING
933,Codeforces Round #462 (Div. 1),1,A Colourful Prospect,1500,C,1518609900,[geometry],PROGRAMMING
933,Codeforces Round #462 (Div. 1),1,A Creative Cutout,2250,D,1518609900,"[brute force, combinatorics, math]",PROGRAMMING
933,Codeforces Round #462 (Div. 1),1,A Preponderant Reunion,2500,E,1518609900,"[constructive algorithms, dp]",PROGRAMMING
934,Codeforces Round #462 (Div. 2),2,A Compatible Pair,500,A,1518609900,[brute force],PROGRAMMING
934,Codeforces Round #462 (Div. 2),2,A Prosperous Lot,1000,B,1518609900,[implementation],PROGRAMMING
934,Codeforces Round #462 (Div. 2),2,A Twisty Movement,1500,C,1518609900,"[brute force, dp]",PROGRAMMING
934,Codeforces Round #462 (Div. 2),2,A Determined Cleanup,2000,D,1518609900,[math],PROGRAMMING
934,Codeforces Round #462 (Div. 2),2,A Colourful Prospect,2500,E,1518609900,[],PROGRAMMING
935,Codeforces Round #465 (Div. 2),2,Fafa and his Company,500,A,1519058100,[brute force],PROGRAMMING
935,Codeforces Round #465 (Div. 2),2,Fafa and the Gates,750,B,1519058100,[implementation],PROGRAMMING
935,Codeforces Round #465 (Div. 2),2,Fifa and Fafa,1250,C,1519058100,[geometry],PROGRAMMING
935,Codeforces Round #465 (Div. 2),2,Fafa and Ancient Alphabet,1750,D,1519058100,"[math, probabilities]",PROGRAMMING
935,Codeforces Round #465 (Div. 2),2,Fafa and Ancient Mathematics,2250,E,1519058100,"[dp, trees]",PROGRAMMING
935,Codeforces Round #465 (Div. 2),2,Fafa and Array,2750,F,1519058100,[data structures],PROGRAMMING
936,Codeforces Round #467 (Div. 1),1,Save Energy!,500,A,1519574700,"[binary search, implementation, math]",PROGRAMMING
936,Codeforces Round #467 (Div. 1),1,Sleepy Game,1000,B,1519574700,"[dfs and similar, dp, graphs]",PROGRAMMING
936,Codeforces Round #467 (Div. 1),1,Lock Puzzle,1500,C,1519574700,"[constructive algorithms, implementation]",PROGRAMMING
936,Codeforces Round #467 (Div. 1),1,World of Tank,2000,D,1519574700,"[dp, greedy]",PROGRAMMING
936,Codeforces Round #467 (Div. 1),1,Iqea,2500,E,1519574700,"[data structures, dfs and similar, divide and conquer, dsu, shortest paths, trees]",PROGRAMMING
937,Codeforces Round #467 (Div. 2),2,Olympiad,500,A,1519574700,[implementation],PROGRAMMING
937,Codeforces Round #467 (Div. 2),2,Vile Grasshoppers,1000,B,1519574700,[math],PROGRAMMING
937,Codeforces Round #467 (Div. 2),2,Save Energy!,1500,C,1519574700,[math],PROGRAMMING
937,Codeforces Round #467 (Div. 2),2,Sleepy Game,2000,D,1519574700,"[dfs and similar, graphs]",PROGRAMMING
937,Codeforces Round #467 (Div. 2),2,Lock Puzzle,2500,E,1519574700,[constructive algorithms],PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Word Correction,,A,1518793500,[implementation],PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Run For Your Prize,,B,1518793500,[brute force],PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Constructing Tests,,C,1518793500,"[binary search, brute force]",PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Buy a Ticket,,D,1518793500,"[data structures, graphs, shortest paths]",PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Max History,,E,1518793500,"[combinatorics, math]",PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Erasing Substrings,,F,1518793500,"[bitmasks, dp, greedy]",PROGRAMMING
938,Educational Codeforces Round 38 (Rated for Div. 2),2,Shortest Path Queries,,G,1518793500,"[bitmasks, data structures, graphs]",PROGRAMMING
939,Codeforces Round #464 (Div. 2),2,Love Triangle,500,A,1518861900,"[brute force, implementation]",PROGRAMMING
939,Codeforces Round #464 (Div. 2),2,Hamster Farm,1000,B,1518861900,[implementation],PROGRAMMING
939,Codeforces Round #464 (Div. 2),2,Convenient For Everybody,1500,C,1518861900,"[binary search, two pointers]",PROGRAMMING
939,Codeforces Round #464 (Div. 2),2,Love Rescue,2000,D,1518861900,"[dfs and similar, dsu]",PROGRAMMING
939,Codeforces Round #464 (Div. 2),2,Maximize!,2500,E,1518861900,"[binary search, greedy, ternary search, two pointers]",PROGRAMMING
939,Codeforces Round #464 (Div. 2),2,Cutlet,2750,F,1518861900,"[data structures, dp]",PROGRAMMING
940,Codeforces Round #466 (Div. 2),2,Points on the line,500,A,1519464900,[brute force],PROGRAMMING
940,Codeforces Round #466 (Div. 2),2,Our Tanya is Crying Out Loud,1250,B,1519464900,[greedy],PROGRAMMING
940,Codeforces Round #466 (Div. 2),2,Phone Numbers,1250,C,1519464900,[constructive algorithms],PROGRAMMING
940,Codeforces Round #466 (Div. 2),2,Alena And The Heater,1500,D,1519464900,[implementation],PROGRAMMING
940,Codeforces Round #466 (Div. 2),2,Cashback,2000,E,1519464900,"[data structures, dp, greedy, math]",PROGRAMMING
940,Codeforces Round #466 (Div. 2),2,Machine Learning,2750,F,1519464900,"[brute force, data structures]",PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,World Cup,500,A,1520152800,[implementation],PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,Laboratory Work,1250,B,1520152800,[],PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,Peculiar apple-tree,1250,C,1520152800,[dfs and similar],PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,Game with String,2000,D,1520152800,[],PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,Teodor is not a liar!,2500,E,1520152800,"[binary search, data structures, dp]",PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,Game with Tokens,3000,F,1520152800,"[data structures, games]",PROGRAMMING
944,Технокубок 2018 - Финал (только для онсайт-финалистов),12,Coins Exhibition,3500,G,1520152800,[],PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,Partition,,A,1520348700,[greedy],PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,Weird Subtraction Process,,B,1520348700,[number theory],PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,String Transformation,,C,1520348700,[greedy],PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,Timetable,,D,1520348700,[dp],PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,Largest Beautiful Number,,E,1520348700,"[greedy, implementation]",PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,Fibonacci String Subsequences,,F,1520348700,"[combinatorics, dp, matrices]",PROGRAMMING
946,Educational Codeforces Round 39 (Rated for Div. 2),2,Almost Increasing Array,,G,1520348700,"[data structures, dp]",PROGRAMMING
947,"Codeforces Round #470 (rated, Div. 1, based on VK Cup 2018 Round 1)",1,Primal Sport,500,A,1520696100,"[brute force, math, number theory]",PROGRAMMING
947,"Codeforces Round #470 (rated, Div. 1, based on VK Cup 2018 Round 1)",1,Producing Snow,1000,B,1520696100,"[binary search, data structures, implementation]",PROGRAMMING
947,"Codeforces Round #470 (rated, Div. 1, based on VK Cup 2018 Round 1)",1,Perfect Security,1500,C,1520696100,"[data structures, strings]",PROGRAMMING
947,"Codeforces Round #470 (rated, Div. 1, based on VK Cup 2018 Round 1)",1,Picking Strings,1750,D,1520696100,"[constructive algorithms, implementation]",PROGRAMMING
947,"Codeforces Round #470 (rated, Div. 1, based on VK Cup 2018 Round 1)",1,Perpetual Subtraction,2250,E,1520696100,"[fft, math, matrices]",PROGRAMMING
947,"Codeforces Round #470 (rated, Div. 1, based on VK Cup 2018 Round 1)",1,Public Service,3000,F,1520696100,[],PROGRAMMING
948,"Codeforces Round #470 (rated, Div. 2, based on VK Cup 2018 Round 1)",2,Protect Sheep,500,A,1520696100,[brute force],PROGRAMMING
948,"Codeforces Round #470 (rated, Div. 2, based on VK Cup 2018 Round 1)",2,Primal Sport,1000,B,1520696100,"[brute force, math, number theory]",PROGRAMMING
948,"Codeforces Round #470 (rated, Div. 2, based on VK Cup 2018 Round 1)",2,Producing Snow,1500,C,1520696100,"[binary search, data structures]",PROGRAMMING
948,"Codeforces Round #470 (rated, Div. 2, based on VK Cup 2018 Round 1)",2,Perfect Security,2000,D,1520696100,[data structures],PROGRAMMING
948,"Codeforces Round #470 (rated, Div. 2, based on VK Cup 2018 Round 1)",2,Picking Strings,2250,E,1520696100,"[constructive algorithms, implementation]",PROGRAMMING
949,Codeforces Round #469 (Div. 1),1,Zebras,500,A,1520583000,[greedy],PROGRAMMING
949,Codeforces Round #469 (Div. 1),1,A Leapfrog in the Array,1000,B,1520583000,[math],PROGRAMMING
949,Codeforces Round #469 (Div. 1),1,Data Center Maintenance,1250,C,1520583000,"[dfs and similar, graphs]",PROGRAMMING
949,Codeforces Round #469 (Div. 1),1,Curfew,1750,D,1520583000,"[binary search, brute force]",PROGRAMMING
949,Codeforces Round #469 (Div. 1),1,Binary Cards,2250,E,1520583000,[brute force],PROGRAMMING
949,Codeforces Round #469 (Div. 1),1,Astronomy,2500,F,1520583000,"[geometry, probabilities]",PROGRAMMING
950,Codeforces Round #469 (Div. 2),2,"Left-handers, Right-handers and Ambidexters",500,A,1520583000,[implementation],PROGRAMMING
950,Codeforces Round #469 (Div. 2),2,Intercepted Message,1000,B,1520583000,[greedy],PROGRAMMING
950,Codeforces Round #469 (Div. 2),2,Zebras,1500,C,1520583000,"[constructive algorithms, greedy]",PROGRAMMING
950,Codeforces Round #469 (Div. 2),2,A Leapfrog in the Array,2000,D,1520583000,"[constructive algorithms, math]",PROGRAMMING
950,Codeforces Round #469 (Div. 2),2,Data Center Maintenance,2250,E,1520583000,"[2-sat, graphs]",PROGRAMMING
950,Codeforces Round #469 (Div. 2),2,Curfew,2750,F,1520583000,[greedy],PROGRAMMING
952,April Fools Contest 2018,12,Quirky Quantifiers,,A,1522596900,[math],PROGRAMMING
952,April Fools Contest 2018,12,A Map of the Cat,,B,1522596900,[brute force],PROGRAMMING
952,April Fools Contest 2018,12,Ravioli Sort,,C,1522596900,[implementation],PROGRAMMING
952,April Fools Contest 2018,12,I'm Feeling Lucky!,,D,1522596900,[probabilities],PROGRAMMING
952,April Fools Contest 2018,12,Cheese Board,,E,1522596900,[],PROGRAMMING
952,April Fools Contest 2018,12,2 + 2 != 4,,F,1522596900,[],PROGRAMMING
952,April Fools Contest 2018,12,Puzzling Language,,G,1522596900,[constructive algorithms],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,2-3-numbers,,A,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Add Points,,B,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Is This a Zebra?,,C,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Choose Place,,D,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Merge Equal Elements,,E,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Mobile Communications,,F,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Large Bouquets,,G,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Endless Roses Most Beautiful,,H,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,A Vital Problem,,I,1521300900,[],PROGRAMMING
953,VK Cup 2018 - Wild-card Round 1 (unofficial unrated mirror),12,Segments,,J,1521300900,[],PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Diagonal Walking,,A,1521698700,[implementation],PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,String Typing,,B,1521698700,[strings],PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Matrix Walk,,C,1521698700,[implementation],PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Fight Against Traffic,,D,1521698700,"[dfs and similar, graphs, shortest paths]",PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Water Taps,,E,1521698700,"[binary search, greedy, sortings]",PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Runner's Problem,,F,1521698700,"[dp, matrices, sortings]",PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Castle Defense,,G,1521698700,"[binary search, two pointers]",PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Path Counting,,H,1521698700,"[combinatorics, dp]",PROGRAMMING
954,Educational Codeforces Round 40 (Rated for Div. 2),2,Yet Another String Matching Problem,,I,1521698700,[fft],PROGRAMMING
955,Codeforces Round #471 (Div. 2),2,Feed the cat,500,A,1521822900,"[greedy, math]",PROGRAMMING
955,Codeforces Round #471 (Div. 2),2,Not simply beatiful strings,1000,B,1521822900,[implementation],PROGRAMMING
955,Codeforces Round #471 (Div. 2),2,Sad powers,1500,C,1521822900,"[binary search, math, number theory]",PROGRAMMING
955,Codeforces Round #471 (Div. 2),2,Scissors,2000,D,1521822900,"[brute force, strings]",PROGRAMMING
955,Codeforces Round #471 (Div. 2),2,Icicles,2500,E,1521822900,[],PROGRAMMING
955,Codeforces Round #471 (Div. 2),2,Heaps,3000,F,1521822900,"[dp, trees]",PROGRAMMING
956,"Codeforces Round #472 (rated, Div. 1, based on VK Cup 2018 Round 2)",1,Mystical Mosaic,500,A,1521905700,[implementation],PROGRAMMING
956,"Codeforces Round #472 (rated, Div. 1, based on VK Cup 2018 Round 2)",1,Three-level Laser,1000,B,1521905700,"[binary search, greedy, two pointers]",PROGRAMMING
956,"Codeforces Round #472 (rated, Div. 1, based on VK Cup 2018 Round 2)",1,Riverside Curio,1250,C,1521905700,"[data structures, greedy, implementation]",PROGRAMMING
956,"Codeforces Round #472 (rated, Div. 1, based on VK Cup 2018 Round 2)",1,Contact ATC,2000,D,1521905700,[],PROGRAMMING
956,"Codeforces Round #472 (rated, Div. 1, based on VK Cup 2018 Round 2)",1,Wardrobe,2250,E,1521905700,[dp],PROGRAMMING
956,"Codeforces Round #472 (rated, Div. 1, based on VK Cup 2018 Round 2)",1,Minimal Subset Difference,3000,F,1521905700,"[bitmasks, dp]",PROGRAMMING
957,"Codeforces Round #472 (rated, Div. 2, based on VK Cup 2018 Round 2)",2,Tritonic Iridescence,500,A,1521905700,[implementation],PROGRAMMING
957,"Codeforces Round #472 (rated, Div. 2, based on VK Cup 2018 Round 2)",2,Mystical Mosaic,1000,B,1521905700,[brute force],PROGRAMMING
957,"Codeforces Round #472 (rated, Div. 2, based on VK Cup 2018 Round 2)",2,Three-level Laser,1500,C,1521905700,"[binary search, math]",PROGRAMMING
957,"Codeforces Round #472 (rated, Div. 2, based on VK Cup 2018 Round 2)",2,Riverside Curio,1750,D,1521905700,[greedy],PROGRAMMING
957,"Codeforces Round #472 (rated, Div. 2, based on VK Cup 2018 Round 2)",2,Contact ATC,2500,E,1521905700,[],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Death Stars (easy),,A1,1523689500,[implementation],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Death Stars (medium),,A2,1523689500,"[hashing, strings]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Death Stars (hard),,A3,1523689500,[],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Maximum Control (easy),,B1,1523689500,[implementation],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Maximum Control (medium),,B2,1523689500,"[data structures, greedy, trees]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Encryption (easy),,C1,1523689500,[brute force],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Encryption (medium),,C2,1523689500,[dp],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Encryption (hard),,C3,1523689500,"[data structures, dp]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Hyperspace Jump (easy),,D1,1523689500,"[expression parsing, math]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Hyperspace Jump (hard),,D2,1523689500,[],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Guard Duty (easy),,E1,1523689500,"[brute force, geometry, greedy, math]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Guard Duty (medium),,E2,1523689500,"[binary search, dp, greedy, sortings]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Guard Duty (hard),,E3,1523689500,[geometry],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Lightsabers (easy),,F1,1523689500,[implementation],PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Lightsabers (medium),,F2,1523689500,"[binary search, two pointers]",PROGRAMMING
958,"Helvetic Coding Contest 2018 online mirror (teams allowed, unrated)",12,Lightsabers (hard),,F3,1523689500,[fft],PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the even-odd game,500,A,1522771500,"[games, math]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the message,1000,B,1522771500,"[dsu, implementation]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the wrong algorithm,1250,C,1522771500,"[constructive algorithms, trees]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and another array construction task,1750,D,1522771500,"[constructive algorithms, greedy, number theory]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and the xor-MST,2000,E,1522771500,"[bitmasks, dp, graphs, implementation, math]",PROGRAMMING
959,Codeforces Round #473 (Div. 2),2,Mahmoud and Ehab and yet another xor task,2500,F,1522771500,"[bitmasks, dp, math, matrices]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Check the string,500,A,1523117100,[implementation],PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Minimize the error,1000,B,1523117100,"[data structures, greedy, sortings]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Subsequence Counting,1500,C,1523117100,"[bitmasks, constructive algorithms, greedy, implementation]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Full Binary Tree Queries,2000,D,1523117100,"[brute force, implementation, trees]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Alternating Tree,2250,E,1523117100,"[combinatorics, dfs and similar, divide and conquer, dp, probabilities, trees]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Pathwalks,2500,F,1523117100,"[data structures, dp, graphs]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Bandit Blues,3000,G,1523117100,"[combinatorics, dp, fft, math]",PROGRAMMING
960,"Divide by Zero 2018 and Codeforces Round #474 (Div. 1 + Div. 2, combined)",12,Santa's Gift,3500,H,1523117100,"[data structures, trees]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Tetris,,A,1522850700,[implementation],PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Lecture Sleep,,B,1522850700,"[data structures, dp, implementation, two pointers]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Chessboard,,C,1522850700,"[bitmasks, brute force, implementation]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Pair Of Lines,,D,1522850700,[geometry],PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Tufurama,,E,1522850700,[data structures],PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,k-substrings,,F,1522850700,"[binary search, hashing, string suffix structures]",PROGRAMMING
961,Educational Codeforces Round 41 (Rated for Div. 2),2,Partitions,,G,1522850700,"[combinatorics, math, number theory]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Equator,,A,1523370900,[implementation],PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Students in Railway Carriage,,B,1523370900,"[constructive algorithms, greedy, implementation]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Make a Square,,C,1523370900,"[brute force, implementation, math]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Merge Equals,,D,1523370900,"[data structures, implementation]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,"Byteland, Berland and Disputed Cities",,E,1523370900,"[constructive algorithms, greedy]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Simple Cycles Edges,,F,1523370900,"[dfs and similar, graphs, trees]",PROGRAMMING
962,Educational Codeforces Round 42 (Rated for Div. 2),2,Visible Black Areas,,G,1523370900,"[data structures, dsu, geometry, trees]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Alternating Sum,500,A,1523973900,"[math, number theory]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Destruction of a Tree,1000,B,1523973900,"[constructive algorithms, dfs and similar, dp, greedy, trees]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Cutting Rectangle,1500,C,1523973900,"[brute force, math, number theory]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Frequency of String,2000,D,1523973900,"[hashing, string suffix structures, strings]",PROGRAMMING
963,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 1),1,Circles of Waiting,2500,E,1523973900,[math],PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Splits,500,A,1523973900,[math],PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Messages,1000,B,1523973900,[math],PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Alternating Sum,1500,C,1523973900,"[math, matrices, number theory]",PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Destruction of a Tree,2000,D,1523973900,"[dfs and similar, dp, trees]",PROGRAMMING
964,Tinkoff Internship Warmup Round 2018 and Codeforces Round #475 (Div. 2),2,Cutting Rectangle,2500,E,1523973900,[math],PROGRAMMING
